150,65.5129216,48.0466874,50.42594982,79.67632922,2,1
139.5335393,150,150,132.3778172,150,-3,0
150,110.0191118,150,150,120.4599021,-4,0
137.116154,150,150,79.15590743,62.49543248,-5,0
132.4728751,53.95266305,42.69531163,47.58536534,84.24613595,-2,1
150,150,113.8349955,135.380073,150,-1,0
150,150,105.1390973,150,150,1,0
150,150,70.58032251,88.55681891,150,0,0
150,38.32121897,34.12258616,42.59434961,100.9382157,0,1
150,132.5150162,117.4694879,147.7589131,150,-1,0
141.5479417,105.3456634,112.392078,150,150,3,0
150,118.4046571,79.93655813,79.42042923,115.3725231,1,0
150,95.40753562,51.53489502,45.29176379,55.9644572,-1,1
150,150,112.164802,133.4592198,150,0,0
150,150,97.77644552,116.2238363,150,0,0
150,150,67.19877798,79.76697209,150,0,1
150,36.04497363,30.52062088,36.03920806,72.9707299,0,1
150,141.9284285,119.3277321,141.9302912,150,0,0
150,124.9872417,105.1194439,124.9888788,150,0,0
150,88.60919334,74.60963438,88.61034752,150,0,0
91.271583,44.90791334,37.95704765,44.9084874,91.27573628,0,1
150,150,119.3419255,141.9470631,150,0,0
150,150,105.1336306,125.0056612,150,-1,0
150,79.98211783,77.29911108,107.9379734,150,-1,1
54.47688111,41.93247327,45.64480635,77.05194728,150,-2,1
150,131.1781173,110.3069153,131.1685924,150,2,0
150,150,121.6098742,98.74387243,113.4526265,3,0
98.95082272,150,150,116.5087714,86.87840107,0,0
109.7946914,150,150,104.7872763,78.3030333,0,0
121.5842877,150,150,92.10084465,68.87568674,0,0
133.7776732,150,150,78.98000924,59.12587724,0,0
146.1230564,150,150,65.69581101,49.25456288,-3,1
150,133.4294489,112.2151874,133.4679349,150,5,0
56.17082087,92.76679161,150,150,123.1290386,4,0
43.46741862,37.76338198,45.9614408,100.8227052,150,3,1
150,134.4706168,113.0722552,134.4706168,150,-2,0
116.6287469,101.6157994,125.3114632,150,150,-2,0
84.16215753,96.32349166,150,150,127.2953986,-1,0
72.55939233,95.29855808,150,150,118.9416569,-2,0
82.52425453,150,150,142.4448645,97.36024624,-4,0
150,150,92.25872557,76.11647903,88.62938024,0,0
150,123.5641711,57.15698301,47.17463538,54.69657855,2,1
150,133.1498569,111.9827415,133.1932132,150,-2,0
115.4183189,100.4773845,123.7879792,150,150,-1,0
82.23136855,82.00680234,119.8169905,150,150,0,0
57.35571365,57.17909153,83.26668661,150,150,-2,1
38.02276196,48.32262922,121.1780451,150,150,0,1
150,145.3608632,122.2056537,145.3608632,150,0,0
150,128.1128771,107.7403516,128.1133337,150,-2,0
103.2162836,80.4213897,88.95360794,150,150,1,0
74.00969303,48.93245438,47.85341305,67.63216927,150,4,1
150,134.3703891,113.0640778,134.5514684,150,-1,0
146.8644346,102.6091827,104.4477003,150,150,-2,0
80.93166636,77.02212906,105.3391489,150,150,1,0
56.39146615,47.32717405,55.77240832,112.1204947,150,0,1
150,131.2984677,110.3803283,131.2233322,150,-1,0
143.6976745,100.0436949,101.576491,150,150,0,0
100.2359953,69.93676321,70.99956826,106.4895534,150,0,1
48.10584021,33.82344629,34.32228047,51.06425377,150,0,1
150,134.2307457,112.7952594,134.0500584,150,0,0
150,116.9710677,98.32986525,116.8140365,150,-1,0
112.5392611,72.67606653,70.18579066,97.83158111,150,0,1
53.59753533,34.87945442,33.70618571,46.61237989,150,1,1
150,136.604491,114.8618872,136.604491,150,1,0
150,150,106.2241334,104.680164,150,0,0
150,113.4018086,75.64173413,74.55087677,106.9865376,-1,0
115.4706096,46.45004866,36.65246257,40.66610723,71.2796754,-1,1
150,141.5675735,119.0111723,141.5362467,150,-4,0
115.1564488,146.8545985,150,150,65.96805831,-5,0
150,126.461272,51.61908461,40.88568664,45.57936124,-5,1
150,135.1188069,113.6158776,137.439016,150,0,0
150,118.2016497,99.18851403,117.6323757,150,0,0
150,81.63729594,68.59576968,81.24211063,150,0,0
77.06527472,37.79033815,31.91192604,37.61182012,75.77001656,0,1
150,141.6686508,119.1328943,141.7254491,150,-1,0
150,109.2250698,111.0414319,150,150,-2,0
87.8602927,83.54373969,114.1956951,150,150,0,0
60.44750688,57.46275898,78.26871916,150,150,-1,1
150,135.5907203,114.0116607,135.5907203,150,1,0
150,150,105.4843317,103.803979,148.9457025,4,0
105.0694912,150,150,109.4672998,85.59250702,0,0
119.0205571,150,150,96.06675994,75.31232581,-1,0
150,150,118.7701443,66.58678569,59.55659046,-3,1
150,61.67613386,36.1685718,33.032025,42.44327649,0,1
150,131.7952567,110.8648325,131.8819505,150,0,0
150,114.6202415,96.47438771,114.7400611,150,0,0
150,78.17932712,65.89590553,78.26084164,150,0,1
69.66116801,34.47094616,29.21744141,34.50589842,69.915163,-1,1
150,139.8405257,117.5580253,139.7979653,150,1,0
150,150,109.139812,107.3717563,150,3,0
141.3992919,150,150,92.61199425,84.83443506,0,0
150,150,122.4135872,72.20229921,66.25539424,-1,1
150,150,60.02198047,43.0395015,44.38658878,-1,1
150,131.9658592,110.9715712,131.9658592,150,0,0
150,114.9723844,96.65706495,114.8235832,150,0,0
150,78.52306463,66.1071827,78.42095512,150,1,1
139.6836795,41.89447837,30.77522241,32.17480618,50.26714467,0,1
150,135.6607296,114.0739696,135.6692999,150,0,0
150,118.4135311,99.60861526,118.4209016,150,-2,0
92.65475148,72.23485348,79.88003665,139.4009612,150,0,1
51.01460737,39.91088086,44.00981952,76.2036207,150,0,1
150,131.7436557,110.7607428,131.6853121,150,0,0
150,114.5809515,96.36159058,114.5103219,150,0,0
150,78.10566005,65.77983461,78.05768924,150,0,1
69.57419164,34.35882331,29.10013693,34.33830457,69.42507247,0,1
150,141.7742901,119.2023797,141.785501,150,-1,0
150,109.3030334,111.1043462,150,150,4,0
150,150,101.0532282,82.03963956,94.13706578,1,0
150,150,86.9408369,60.26800969,60.85984966,0,1
150,133.4141854,112.18625,133.4141854,150,4,0
74.75045964,150,150,138.6133633,108.4732203,3,0
52.56731912,63.60972513,136.9336327,150,150,2,1
150,132.5651076,111.4496145,132.5066171,150,1,0
150,150,102.8304955,101.2135288,145.2526315,1,0
150,150,82.530764,70.91308041,85.94533752,2,0
150,150,80.01427787,49.97792946,47.2612679,0,1
150,135.7943564,114.1853222,135.8012162,150,1,0
150,150,105.6738264,104.0320409,150,-1,0
150,89.29852584,71.06686369,80.00115707,144.8006434,0,1
103.0460554,43.28021846,34.61787439,38.83249057,69.64898484,2,1
150,135.8369214,114.3300998,136.1041716,150,0,0
150,118.4004331,99.86276546,119.0418478,150,3,0
150,150,97.22583678,75.67665475,83.59877002,0,0
150,150,62.29825441,48.70173513,53.79473161,0,1
150,131.6489791,110.7635074,131.7866419,150,0,0
150,114.5198143,96.40194607,114.6677705,150,0,0
150,78.09648643,65.83434903,78.19691338,150,0,1
69.49074886,34.3984223,29.15998669,34.44143559,69.80333508,0,1
150,141.7269826,119.1489843,141.7054772,150,-4,0
115.6187098,148.0309585,150,150,65.118713,0,0
106.2747066,136.0332494,150,150,77.55085395,2,0
91.41006067,90.43119089,130.6521305,150,150,0,0
65.0321738,64.39680293,92.94374746,150,150,-2,0
44.38711504,55.91851579,135.8535649,150,150,-3,0
58.15154114,150,150,150,120.2940341,3,0
42.39326888,52.69053759,122.7838822,150,150,5,1
150,131.0886376,110.235865,131.0886376,150,0,0
150,113.72272,95.91780527,114.3117979,150,0,0
150,77.38766691,65.36620594,77.79038536,150,-2,1
41.70827084,31.853309,34.3269209,56.71994015,150,-1,1
150,131.99188,110.9751413,131.9483595,150,-4,0
107.1036316,136.5513204,150,150,76.74592431,-4,0
150,150,84.78921718,54.14808319,51.8823023,-3,1
150,133.7337031,112.4542223,133.7337031,150,0,0
150,116.7082509,98.08410565,116.4908898,150,0,0
150,80.22361675,67.51324039,80.07346402,150,-1,1
52.81001482,33.69205212,32.17678204,43.74709235,144.6182472,0,1
150,135.8126844,114.1771712,135.7634595,150,0,0
150,118.5616811,99.71182285,118.5188786,150,0,0
150,82.06124776,69.10512282,82.0318113,150,0,0
77.70003243,38.3085689,32.41602572,38.29515149,77.60271388,0,1
150,141.574591,119.0301957,141.574591,150,-4,0
115.5023136,147.8937043,150,150,65.26887611,-1,0
116.5288023,150,150,150,61.22595015,0,0
113.4082242,150,150,150,150,-2,0
150,150,150,150,150,-2,0
129.530192,119.3859296,150,150,150,-1,0
95.04951722,98.47994388,150,150,145.6039323,-1,0
72.94486968,85.05959916,150,150,139.8034604,0,0
55.72663488,64.87852305,126.5886917,150,150,0,1
38.3206759,44.51732836,86.4680254,150,150,-1,1
150,142.020635,119.4106097,142.0924424,150,3,0
104.7044247,150,150,118.6569468,113.3431255,0,0
140.6932597,150,150,99.385461,94.94869383,0,0
150,150,150,76.28415298,72.89869141,0,0
150,150,150,150,49.47125335,0,0
150,150,150,150,88.77895779,-3,0
150,150,150,150,55.00229395,-1,0
150,150,150,113.6829879,57.02012306,0,0
150,150,150,127.1636974,63.63647712,-3,0
150,150,105.5531297,54.87100473,47.41972196,0,1
150,150,150,150,150,3,0
107.3682893,150,150,150,150,2,0
76.42252344,150,150,150,150,2,0
61.9290404,150,150,150,150,2,0
45.43435975,150,150,150,150,0,1
74.39750807,150,150,145.6464058,150,-2,1
150,150,150,150,150,-2,0
150,150,150,150,150,-3,0
150,150,150,150,150,-2,0
150,150,150,150,118.8551526,-2,0
150,150,150,150,95.40446229,-5,0
150,143.7307389,81.88067045,73.82998733,94.39844721,-4,0
61.09577094,47.07840616,51.35901713,87.12463088,150,2,1
150,150,150,150,150,2,0
150,150,150,150,150,2,0
150,150,150,150,150,0,0
150,150,150,150,150,1,0
150,150,150,150,150,0,0
150,123.419314,123.0840139,150,150,0,0
122.7037906,83.2932739,83.06856249,121.3842035,150,0,0
62.89640436,42.94780654,42.83446563,62.22690271,150,0,1
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,147.6877014,-1,0
150,150,150,150,133.7548345,-1,0
150,150,150,142.9350715,118.5513366,1,0
150,150,150,150,110.1271388,-1,0
150,150,150,114.9718841,95.40675624,0,0
150,150,150,96.36738097,79.98073985,0,0
150,150,150,77.57542267,64.44547219,-2,1
150,150,58.47047687,42.92584776,45.03712416,1,1
150,150,150,150,150,0,0
150,150,150,150,150,-3,0
150,150,150,150,150,0,0
150,150,150,150,150,1,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,141.9919586,150,150,-2,0
150,103.4793676,150,150,150,2,0
150,150,75.29690902,135.8245428,150,5,0
150,150,150,150,45.83356943,2,0
150,150,150,150,150,0,0
150,150,150,150,150,-1,0
150,150,150,150,150,4,0
150,150,150,150,150,5,0
150,150,150,150,150,3,0
150,150,150,150,150,0,0
150,150,150,150,150,-1,0
150,150,150,150,150,3,0
150,150,150,150,150,2,0
150,150,150,150,150,0,0
150,150,150,150,150,1,0
150,150,150,150,150,-2,0
150,150,150,150,150,1,0
150,150,150,150,136.8636787,4,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,141.2082022,139.3630088,150,0,0
150,150,100.9385338,99.62673968,143.5342414,0,0
150,90.4894075,60.60848556,59.83084823,85.90907691,0,1
150,150,150,150,150,0,0
150,150,150,150,150,1,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,-2,0
150,150,150,150,150,-3,0
150,150,150,150,150,-1,0
150,150,150,131.3423378,150,-2,0
150,150,150,103.9511048,150,-3,0
150,64.63068265,67.82110658,112.5106646,150,-1,1
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,-1,0
150,150,150,150,150,0,0
150,150,150,150,150,1,0
150,150,132.4141246,150,150,3,0
150,150,118.3015187,98.44952387,115.7963173,2,0
150,150,136.4229147,81.3461404,75.09470377,0,0
150,150,97.9265321,58.65323538,54.23406639,0,1
150,150,150,150,150,0,0
150,150,150,150,150,2,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,-2,0
150,150,149.4805471,150,150,0,0
150,150,110.539872,126.3580507,150,3,0
150,150,150,79.80379228,87.2217862,0,0
150,150,150,150,54.03454874,-1,0
150,150,150,150,53.53495467,-4,1
150,150,100.87943,44.04467868,35.66743347,0,1
150,150,150,150,150,1,0
150,150,150,150,150,-1,0
150,150,150,150,150,0,0
150,150,150,150,150,3,0
150,150,150,150,150,0,0
150,150,150,150,150,0,0
150,150,150,150,150,-1,0
150,150,150,150,150,0,0
150,150,150,150,150,2,0
150,150,150,150,150,1,0
150,150,150,150,150,0,0
150,131.24904,150,150,150,0,0
120.9128037,98.64958877,150,150,150,0,0
75.4041469,150,150,150,137.4072284,-2,0
150,150,145.485956,112.9714236,124.8279433,-3,0
150,100.1334419,79.48965517,89.35562937,150,1,0
150,66.10496857,44.96667694,44.75211944,64.83817765,0,1
150,150,150,134.0471756,150,0,0
150,150,150,116.7993291,150,0,0
150,150,150,80.30560787,150,0,1
150,150,150,37.06508933,74.06179456,2,1
150,138.2081842,116.2663121,138.3500154,150,1,0
150,150,107.5626271,106.1518061,150,0,0
150,115.1480041,76.96967118,75.96870044,109.2629891,0,1
150,59.88950973,40.28660238,39.77466441,56.86095776,0,1
150,150,112.6165965,133.93512,150,-3,0
150,111.3885898,150,150,118.2568852,-3,0
111.9790256,150,150,106.8066524,68.94621057,-2,0
150,150,112.109674,61.4576904,54.38416388,-2,1
150,131.5463261,110.6197181,131.5463261,150,-1,0
150,100.3554032,101.9068509,150,150,-4,0
82.19333318,105.0309383,150,150,109.6726298,-1,0
80.04606274,150,150,150,100.7656929,0,0
150,150,150,150,104.8631051,-4,0
150,150,120.8140582,83.6105118,84.47961674,0,0
137.4778701,126.4085634,85.75876749,59.3240023,59.81545177,2,0
137.3091459,95.7772349,97.35660433,50.83650334,40.1630348,-1,1
150,141.7779949,150,150,113.3160485,3,0
104.3973087,150,150,132.2780486,150,1,0
97.0783405,150,150,116.912053,150,2,0
78.22907564,127.3884999,150,150,101.1799901,4,0
63.80950796,58.46695604,76.02796676,150,150,2,1
42.03170963,29.01464237,29.03397318,42.14655801,150,0,1
150,134.2887433,112.9005703,150,150,1,0
150,150,104.2453908,102.6147927,150,0,0
150,110.6069903,73.66125988,72.51760442,150,-3,1
54.79484348,38.52434922,39.14373216,58.46185794,150,0,1
150,133.9044009,112.585104,133.8751231,150,0,0
150,116.7477234,98.1857648,116.6936491,150,0,0
150,80.27519643,67.60393861,80.23803282,150,0,1
74.04373156,36.53151065,30.92421446,36.51502648,73.9240697,-1,1
150,139.70289,117.4139675,150,150,0,0
150,122.5974152,102.978362,150,150,-1,0
120.4231644,77.65565321,74.94712036,150,150,0,0
61.40325569,39.84202996,38.47080999,53.25371635,150,0,1
150,135.1690051,113.6579777,135.1690051,150,0,0
150,117.9211927,99.19264566,117.9212766,150,-1,0
113.8227884,73.57172832,71.09314026,99.18786119,150,-1,1
46.44500859,35.79787791,38.9306645,65.53149696,150,3,1
150,135.20037,113.6842827,150,150,0,0
150,117.6976159,99.25812318,119.3540119,150,0,0
150,81.31319764,68.66578628,81.73330377,150,0,0
75.90155499,37.68975907,31.98209549,37.87977625,150,0,1
150,141.6529772,119.0708058,141.5930611,150,1,0
150,150,110.646329,108.9516933,150,0,0
150,120.1888426,80.03984254,78.8221562,113.0297582,2,0
150,150,61.97764789,47.11996248,50.84488699,0,1
150,131.8718404,110.8927197,150,150,-1,0
144.3464416,100.5832072,102.2508932,150,150,-4,0
82.5828656,150,150,150,109.2920333,0,0
150,150,150,150,123.273873,2,0
144.277904,150,150,121.3164364,131.8885976,-1,0
150,150,102.0332258,89.03767083,109.8923086,-3,0
110.086814,61.06580385,54.33705647,68.2252128,146.7358502,-4,1
150,150,150,131.8515306,150,0,0
150,150,150,114.3989439,150,0,0
150,150,150,77.96818147,150,-1,1
150,150,57.36233401,41.25270626,135.5525087,3,1
150,141.5602565,119.0543063,141.6464491,150,1,0
150,150,110.4848185,109.0743167,150,5,0
77.81748123,137.1686698,150,150,101.045822,1,0
68.82861005,97.52471133,150,150,116.6020449,0,0
62.38653932,88.37917227,150,150,124.0733355,-3,0
100.6369172,150,150,114.5644469,97.56073343,1,0
97.33392649,150,150,118.6358722,87.62795448,2,0
80.27608751,113.8087452,150,150,103.2756645,0,0
73.53447972,104.3213712,150,150,111.0640922,1,0
60.40056602,74.07468764,150,150,146.0944706,-1,0
51.99477732,73.58488021,150,150,136.1318431,1,1
39.47152184,48.26639945,107.2590565,150,150,5,1
150,136.3456597,114.6448749,136.3458115,150,0,0
150,118.9131595,100.4190918,119.8578483,150,5,0
111.8559078,150,150,103.870318,84.3945772,5,0
78.43088095,73.49464331,98.47646352,150,150,1,0
56.82745694,46.63481011,53.7708691,102.5839639,150,0,1
150,131.568686,110.5604388,131.3827369,150,-1,0
144.0812312,100.2469453,101.7386286,150,150,-1,0
84.79781327,69.88086831,81.22480115,150,150,3,0
114.6196354,47.5207883,37.8368807,42.32918555,75.50532102,1,1
150,136.170928,114.5585919,136.3148613,150,2,0
150,150,126.6418879,103.0252208,118.609563,0,0
150,150,96.06120553,78.22961549,89.99495958,0,0
150,132.2688179,59.38302105,48.48909657,55.67381699,1,1
150,131.9042502,110.9199011,131.9042502,150,2,0
150,150,122.3334135,99.42945152,114.3498135,0,0
150,150,91.76020962,74.66535677,85.79905782,0,0
150,122.9470876,55.08471381,44.95814925,51.55013942,0,1
150,131.3369269,110.5045755,131.4812251,150,1,0
150,150,101.7046609,100.1883535,143.9446389,4,0
110.0426136,150,150,104.6827984,81.9752103,2,0
87.45179994,128.8986634,150,150,93.45414314,1,0
75.15062764,94.54526958,150,150,121.2167486,1,0
58.63784195,64.92335721,113.5112051,150,150,2,1
150,131.5992018,110.5997166,131.4458441,150,-1,0
143.9356611,100.292198,101.8883423,150,150,1,0
137.2463709,75.88901602,67.43734708,84.73180714,150,1,1
103.1398901,40.14029449,31.40405768,34.50955993,59.25550284,0,1
150,137.9409168,116.0277666,138.0483898,150,-5,0
126.8701348,150,150,86.6994411,52.31010865,-2,1
150,150,86.91208804,45.52837828,39.47795303,0,1
150,140.0266914,117.7193073,139.9964068,150,0,0
150,122.835148,103.3510899,122.9240051,150,0,0
150,86.39787344,72.78098615,86.46094963,150,0,0
86.61173515,42.68560528,36.10567915,42.71614096,86.83282597,-2,1
150,136.9342397,115.0927848,136.82541,150,0,0
150,119.8844613,100.6338855,119.3959568,150,0,0
150,83.31917597,70.02936607,82.97861963,150,0,1
80.50149177,39.48379729,33.34108757,39.32606345,79.35791707,-3,1
150,136.4770987,114.7515946,136.4688682,150,0,0
150,119.4734292,100.2458764,118.882184,150,3,0
150,150,98.47821099,76.21717886,83.7958523,0,0
150,150,63.54224128,49.39193311,54.30276993,-1,1
150,131.2364138,110.3983733,131.3284289,150,1,0
150,150,101.6491569,100.0606486,143.6095529,-1,0
150,84.43345152,67.20299744,75.62628484,136.7742392,-3,1
42.85008327,35.57136403,41.30786186,80.17432593,150,-2,1
150,131.2033994,110.3230317,131.1817447,150,3,0
122.5933773,150,150,108.9715565,104.0081906,2,0
85.64295088,150,150,135.6949886,95.28102825,2,0
69.72427108,92.63476794,150,150,121.2262674,2,0
53.36642136,54.71614711,83.2002024,150,150,0,1
150,134.6469162,113.2114839,134.6263387,150,0,0
150,117.5885869,98.89335931,117.5401841,150,-1,0
113.432366,73.31370296,70.83956677,98.82310538,150,2,1
150,46.96935552,34.91082895,36.88270621,58.79088249,5,1
150,133.7554223,112.5597058,133.9636967,150,-1,0
145.958525,101.923722,103.7099313,150,150,-2,0
80.15915079,76.2353762,104.1618298,150,150,-1,0
53.49716079,57.38572503,94.35609964,150,150,0,1
150,136.3717749,114.6668653,136.3721371,150,0,0
150,119.3051422,100.3425013,119.2793923,150,4,0
150,150,135.4767591,85.47361552,81.44831753,1,0
146.5134939,150,150,76.80802329,64.27780364,0,0
150,150,122.0448656,58.89036808,49.37508338,-3,1
150,131.6576981,110.75303,131.7528989,150,1,0
150,150,102.1412762,100.4497597,143.9751611,5,0
86.47840137,150,150,147.8045437,92.72325069,5,0
84.59237696,64.58243351,70.12089156,118.0431568,150,4,1
150,77.61210239,43.09098103,38.34464019,47.92322694,4,1
150,131.4725162,110.5578154,131.4725162,150,-4,0
106.5302562,135.6893166,150,150,77.58667059,-1,0
106.6229969,150,150,132.7133174,71.85618744,-3,0
150,150,102.8946464,59.85367021,54.5120008,-2,1
150,131.2793203,110.3957863,131.2793203,150,-2,0
113.7556648,98.96554702,121.8288686,150,150,-2,0
81.5164114,93.16412906,150,150,131.8981833,-1,0
69.79331011,150,150,150,122.6662156,-1,0
150,150,150,150,113.9471159,-2,0
